,search_text,link,title,description
290,Airbus australia Covenants,https://law.unimelb.edu.au/__data/assets/pdf_file/0010/1687168/Lester.pdf,LESSONS FROM THE WTO EC — AIRCRAFT CASE,by S LESTER · Cited by 23 — involved alleged subsidies to the aircraft maker Airbus by the European Union and certain ... any resolution or covenant condemning uneconomic subsidies.
291,Airbus australia data security,https://careers.airbusgroupap.com.au/jobs/AA-1587610?,Cyber Security Analyst | Brisbane (QLD),8 дек. 2021 г. — Airbus has an exciting new position available as a Cyber Security ... Airbus Australia Pacific (AAP) is the region's largest helicopter ...
292,Airbus australia data security,https://www.cmtedd.act.gov.au/economic-development/innovation-industry-investment/defence/companies/space/airbus-australia,Airbus Australia - Defence - ACT Government,Airbus Defence and Space CyberSecurity is the European specialist in cyber security  putting innovation at the heart of its strategy in order to defend its ...
293,Airbus australia data security,https://www.cybersecurityconnect.com.au/defence/7281-te,Local cyber firm teams up with Airbus,29 окт. 2021 г. — Airbus has tapped a Canberra-based IT and cyber security company to ... government's JP9102 Australian Defence SATCOM System contract.
294,Airbus australia data security,https://au.linkedin.com/jobs/view/cyber-security-analyst-at-airbus-in-australia-pacific-2824434903,Cyber Security Analyst - Airbus in Australia Pacific - LinkedIn,Posted 10:53:32 AM. Job DescriptionCyber Security AnalystBrisbane – Pinkenba location with free onsite parkingAbout The…See this and similar jobs on ...
295,Airbus australia data security,https://saiassurance.com.au/airbus-australia-pacific-successfully-recertifies-their-hsems-through-remote-auditing,Airbus Australia Pacific Successfully Recertifies Their HSEMS ...,4 мая 2020 г. — Airbus Australia Pacific were due for their recertification audit to ISO ... audits with the use of Information and Computer Technology (ICT).
296,Airbus australia data security,https://www.itnews.com.au/tag/airbus,airbus - iTnews,Breaking airbus news  analysis and opinion  tailored for Australian CIOs  IT managers and IT professionals.
297,Airbus australia data security,https://www.crn.com.au/news/canberras-willyama-joins-airbus-supplier-group-team-meier-571951,Canberra's Willyama joins Airbus supplier group Team Meier,29 окт. 2021 г. — It joined fellow Canberra-based security firm ArchTIS and eight other defence services companies from across Australia. Airbus formed Team Meier ...
298,Airbus australia data security,https://gateway.icn.org.au/project/get-attachment/157092/airbus-defence-and-space-industry-engagement-day-slidedeck-pdf,Airbus Defence and Space Industry Engagement Seminar,Australia. March 2020 ... Airbus helps airlines grow and people connect. ... Implementation of effective Cyber Security in the Supply chain.
299,Airbus australia data security,https://au.indeed.com/Airbus-jobs-in-Brisbane-QLD,Airbus Jobs in Brisbane QLD (with Salaries) - Indeed,Airbus jobs now available in Brisbane QLD. Controller  Technical Lead  Data Analyst and more on Indeed.com. ... Airbus Group Australia Pacific4.4.
300,Airbus australia Social reporting,https://www.industry.gov.au/sites/default/files/2019-12/australias-aerospace-industry-capability-report.pdf,Australia's Aerospace Industry Capability,KPMG is under no obligation in any circumstance to update this report  in either ... While Boeing Australia Holdings Pty Ltd  Airbus Group Australia Pacific.
301,Airbus australia Social reporting,https://au.linkedin.com/in/laura-fenwick-98a5299b,Laura Fenwick - Performance and Reporting Technical Lead,Laura Fenwick. Performance & Reporting Technical Lead. AirbusUniversity of Southern Queensland. Mango Hill  Queensland  Australia145 connections.
302,Airbus australia Social reporting,https://www.virginaustralia.com/content/dam/vaa/docs/vah-sustainability-report-2019.pdf,FY19 Sustainable Development Report - Virgin Australia,of the role we play in delivering social and ... of the Australian aviation market  including ... aircraft  Airbus A320 and A330 aircraft  ATR.
303,Airbus australia Social reporting,https://www.virginaustralia.com/content/dam/vaa/docs/vah-sustainability-report-2019.pdf,FY19 Sustainable Development Report - Virgin Australia,of the role we play in delivering social and ... of the Australian aviation market  including ... aircraft  Airbus A320 and A330 aircraft  ATR.
304,Airbus australia Social reporting,https://www.qantas.com/infodetail/about/environment/our-commitment-to-environmental-sustainability.pdf,Our commitment to environmental sustainability | Qantas,such as the Airbus A380 and Boeing. 787. —Facilitating a Sustainable Aviation. Fuel (SAF) industry in Australia. OFFSET. —We have the largest airline.
305,Airbus australia Social reporting,https://www.casa.gov.au/aircraft-manufacturers/airbus-industrie,AIRBUS INDUSTRIE | Civil Aviation Safety Authority,We acknowledge the traditional owners of the country throughout Australia and their continuing connection to land  sea and community. We pay our respect to them ...
306,Airbus australia Social reporting,https://australianaviation.com.au/2021/11/airbus-helicopters-australia-and-new-zealand-appoints-new-md/,Airbus Helicopters Australia and New Zealand appoints new MD,Nov 4  2021 — Airbus Helicopters confirmed that Venzal will report to Vincent Dubrule  head of Airbus Helicopters Asia-Pacific. PROMOTED CONTENT. The ...
307,Airbus australia Risk management,https://au.linkedin.com/in/cameron-crotty-b39a8663,Cameron Crotty - Project Manager - Airbus in Australia Pacific,Versatile and well-rounded  being particularly skilled in project schedule and risk controlling  while personally enjoying stakeholder management and ...
308,Airbus australia Risk management,https://saiassurance.com.au/airbus-australia-pacific-successfully-recertifies-their-hsems-through-remote-auditing,Airbus Australia Pacific Successfully Recertifies Their HSEMS ...,4 may 2020 — For Ian Dodds  the Manager for Safety Governance and Assurance  this meant partnering with SAI Global to deliver remote audits with the use of ...
309,Airbus australia Risk management,https://www.amazon.com.au/Strategic-Risk-Management-Framework-380-ebook/dp/B00ECZI7UO,Strategic Risk Management - A new Framework based on the Airbus ...,Strategic Risk Management - A new Framework based on the Airbus A-380 crisis eBook : Paulsen  Jens Hermann: ... Sold by: Amazon Australia Services  Inc..
310,Airbus australia Risk management,https://www.aipa.org.au/news/,News - The Australian and International Pilots Association ...,Airbus A350 selected as preferred aircraft (no order placed) | Deadline for confirming ... with the CASA due to finalise new fatigue risk management.
311,Airbus australia Risk management,https://australianaviation.com.au/2021/11/airbus-helicopters-australia-and-new-zealand-appoints-new-md/,Airbus Helicopters Australia and New Zealand appoints new MD,4 nov 2021 — Airbus Helicopters confirmed the appointment of a new managing director to oversee ... while also advising on the risk management strategy  ...
312,Airbus australia Risk management,https://internationalsales.lexisnexis.com/en-au/news-and-events/bribery-and-corruption-risk-airbus-reports-1.4b-loss-as-enforcement-fines-soar-to-record-heights,Airbus reports €1.4B loss as fines | LexisNexis Australia,8 may 2020 — Instead  this bribery and corruption investigation means Airbus must focus on damage control for its own reputation and tackling the risk of ...
313,Airbus australia Risk management,https://careers.airbusgroupap.com.au/jobs/AA-1587610?,Cyber Security Analyst | Brisbane (QLD),8 dic 2021 — Reporting to the Senior Manager Information Management  in support of ... Airbus Australia Pacific (AAP) is the region's largest helicopter ...
314,Airbus australia Risk management,https://www.defenceconnect.com.au/key-enablers/9007-airbus-helicopters-appoints-new-anz-managing-director,Airbus Helicopters appoints new ANZ managing director,2 nov 2021 — Airbus Helicopters confirmed the appointment of a new managing director to oversee the company's Australia and New Zealand operations.
315,Airbus australia Barriers for entry to the sector,https://www.industry.gov.au/sites/default/files/2019-12/australias-aerospace-industry-capability-report.pdf,Australia's Aerospace Industry Capability,While Boeing Australia Holdings Pty Ltd  Airbus Group Australia Pacific. Limited and BAE Systems Australia Holdings Limited account for 70 per cent of ...
316,Airbus australia Barriers for entry to the sector,https://gateway.icn.org.au/project/get-attachment/157092/airbus-defence-and-space-industry-engagement-day-slidedeck-pdf,Airbus Defence and Space Industry Engagement Seminar,Airbus helps airlines grow and people connect. ... JP9102 – Australian Defence Satcom System ... remove entry barriers and provide opportunities. Embrace.
317,Airbus australia Barriers for entry to the sector,https://www.accc.gov.au/system/files/Airline%20competition%20in%20Australia%20-%20March%202021%20report_0.pdf,Airline competition in Australia Report 3: March 2021,11 thg 3  2021 — Loyalty schemes are a key feature of the airline industry ... significant barrier to entry in recent years.
318,Airbus australia Barriers for entry to the sector,https://www.aph.gov.au/Parliamentary_Business/Committees/House/Industry_Innovation_Science_and_Resources/SpaceIndustry/Report/section?id=committees%2Freportrep%2F024732%2F77072,3. Growing the Space Industry - Parliament of Australia,The Australian space industry recognises that it needs to develop ... and sensors thereby reducing barriers to entry for local design and manufacture.59.
319,Airbus australia Barriers for entry to the sector,https://www.bitre.gov.au/sites/default/files/report_073.pdf,Deregulation of Domestic Aviation - The First Year - Bureau of ...,In summary  there do not appear to be serious natural entry barriers into the. Australian domestic airline industry. FIRM-CREATED BARRIERS TO ENTRY. There are a ...
320,Airbus australia Barriers for entry to the sector,https://apo.org.au/sites/default/files/resource-files/2021-12/apo-nid315409.pdf,The Now Frontier: Developing Australia's Space Industry,24 thg 11  2021 — The Australia' space industry is enjoying a renewed focus and ... support to overcome barriers to entering markets (both domestic and.
321,Airbus australia Barriers for entry to the sector,https://www.austrade.gov.au/australian/export/export-markets/countries-and-economies/republic-of-korea/industries/aviation-and-aerospace-to-korea,Aviation and Aerospace to Korea - Export markets - Austrade,The aerospace industry is a sector of focus for the Korean government. ... Korea has witnessed a rise in Low Cost Carriers (LCC) entering the market over ...
322,Airbus australia Barriers for entry to the sector,https://www.acma.gov.au/sites/default/files/2021-04/Market-Study_Australian-space-sector.pdf,Market study Australian space sector - ACMA,have reduced barriers to entry for satellite operators by reducing launch costs. Payloads: satellites remain the most common payload launched into space.
323,Airbus australia Incorporate environmental considerations,https://www.antarctica.gov.au/site/assets/files/54769/draft_aviation_iee_-_2020-25.pdf,ENVIRONMENTAL IMPACT ASSESSMENT - Australian ...,Environmental impact assessment – Australian Antarctic Program Aviation ... Airbus A319 ER / ACJ 319 LR aircraft (33.8 m long  11.7 m high  34.1 m wingspan).
324,Airbus australia Incorporate environmental considerations,https://www.qantas.com.au/infodetail/about/environment/our-commitment-to-environmental-sustainability.pdf,Our commitment to environmental sustainability | Qantas,We've made strong progress in reducing our overall environmental impact. It is our aim to be a leading airline committed to environmental sustainability.
325,Airbus australia Incorporate environmental considerations,https://defence.gov.au/DASP/Docs/Manuals/7001053/eTAMMweb/7293.htm,Chapter 3 Annex A - CRE Considerations,CONFIGURATION  ROLE AND OPERATING ENVIRONMENT CONSIDERATIONS ... When integrating an extant system onto a Defence aircraft  the configuration delta between ...
326,Airbus australia Incorporate environmental considerations,https://www.westernsydneyairport.gov.au/sites/default/files/04-volume-1-chapter-2.pdf,Environmental Impact Statement – Volume 1 - Western ...,These were developed from sources spanning four decades of. Australian and international aviation studies and reports and incorporated a broad range of.
327,Airbus australia Incorporate environmental considerations,https://careers.airbusgroupap.com.au/graduates-students.html,Airbus voted Top 100 Graduate Employer (2018),The Airbus Australia Pacific (AAP) graduate program offers graduates the ... and support to experience different aspects of our engineering functions while ...
328,Airbus australia Incorporate environmental considerations,https://www.aph.gov.au/DocumentStore.ashx?id=cff7a6da-1943-4e97-95e6-ba9a573d8cd5&subId=705995,Infrastructure considerations in economic_ social and ...,This could include innovative approaches to waste management  and ... Australia should conduct environmental impact studies for spaceport construction and ...
329,Airbus australia Incorporate environmental considerations,https://www.melbourneairport.com.au/getmedia/c4e61be4-63b5-40e6-909b-f6ee9f90764d/6806-MA-Melbourne-Airport-Environment-Strategy-4-0.pdf.aspx,Melbourne Airport Environment Strategy 2018,environmental leader for transport and logistics sites in Australia'. This strategy details ... manage the airport's environmental impacts (Table.
330,Airbus australia Incorporate environmental considerations,https://research-repository.griffith.edu.au/bitstream/handle/10072/367077/Lynes_2004_01Thesis.pdf?sequence=1,A case study of Scandinavian Airlines,автор JK Lynes · 2004 · Цитовано в 8 джерелах — the motivations that drive these companies to incorporate environmental considerations into decision-making processes. 2.2. Corporations and the environment.
331,Airbus australia Abstain from improper involvement in local political activities,https://press-files.anu.edu.au/downloads/press/n2550/html/conclusion.xhtml?referer=&page=13,The General's Goose - ANU Press,Conclusion: Playing the politics of respect ... In Brisbane for an Australia–Fiji Business Forum later in 2015  Bainimarama reminded his audience: 'It is a ...
332,Airbus australia Abstain from improper involvement in local political activities,https://www.isaac.qld.gov.au/downloads/file/2454/full-public-agenda-post-election-meeting-tuesday-21-april-2020,NOTICE OF MEETING - Isaac Regional Council,21 апр. 2020 г. — g) any action to be taken by the local government under the Planning Act  ... AU ISAAC REGIONAL COUNCIL ABN 39 274 142 600.
333,Airbus australia Abstain from improper involvement in local political activities,http://classic.austlii.edu.au/au/journals/AUYrBkIntLaw/1995/10.pdf,"Editors --- ""Book Reviews"" [1995] AUYrBkIntLaw 10; (1995 ... - AustLII",346 Australian Year Book oflnternational Law problem from many different ... of a distinction between government intervention and government forbearance.
334,Airbus australia Abstain from improper involvement in local political activities,https://www.austrade.gov.au/ArticleDocuments/1404/Introduction-to-country-guides-August-2020.pdf.aspx,Introduction to Country Guides - Austrade,23 сент. 2020 г. — A summary of enforcement actions regarding corruption and bribery offences ... Foreign Bribery – Australia has a historically poor record in ...
335,Airbus australia Abstain from improper involvement in local political activities,https://api.parliament.nsw.gov.au/api/hansard/search/daily/pdf/HANSARD-1323879322-61895,LEGISLATIVE ASSEMBLY - NSW Government,This enables the City of Sydney to take action against overcrowding in apartments ... likewise was involved in local government  with both of us at one time ...
336,Airbus australia Abstain from improper involvement in local political activities,https://www-au.computershare.com/webcontent/Doc.aspx?docid=%7B6f4a5d60-ee37-4e2c-b4d8-ff49a3676691%7D,SCHEME BOOKLET - Computershare,31 дек. 2021 г. — involved in the preparation of this Scheme Booklet makes any ... currently subject to regulation by the Australian government  ...
337,Airbus australia Abstain from improper involvement in local political activities,https://www.swek.wa.gov.au/documents/736/minutes-ordinary-council-meeting-25-october-2016,MINUTES ORDINARY COUNCIL MEETING - Shire of ...,25 окт. 2016 г. — Standing Item - Outstanding Actions from Previous Council ... In accordance with section 6.19 of the Local Government Act 1995  give local ...
338,Airbus australia Abstain from improper involvement in local political activities,https://www.platinum.com.au/PlatinumSite/media/ASX-Releases/qmf_211001.pdf,qmf_211001.pdf - Platinum Asset Management,1 окт. 2021 г. — Telephone 61 2 9255 7500 | Investor Services 1300 726 700 | Facsimile 61 2 9254 5590 | Email invest@platinum.com.au | Website ...
339,Airbus australia Abstain from improper involvement in local political activities,https://espace.library.uq.edu.au/view/UQ:194211/DU117_18_A55_1977.pdf,Australian External Policy under Labor - UQ eSpace,While a number of fartors  including domestic political argument. ... Some features of Australia's intelligence activity can most ap-.
340,Airbus australia Abstain from improper involvement in local political activities,https://www.cpaaustralia.com.au/-/media/project/cpa/corporate/documents/tools-and-resources/ethics/cg-vol-10.pdf?rev=559629eb7f794d56b7afaccb1520fbdf&download=true,Corporate Governance Case Studies - CPA Australia,3 окт. 2021 г. — involved in the real estate industry.10 It is the largest property developer ... of Education  local government units  and private funders  ...
341,Airbus australia Anti-money laundering,https://jws.com.au/getattachment/97be779c-3306-49e6-8592-b0ed27afe2cb/Commercial-crime-update-July-2020?ext=.pdf,Corporate crime update - Johnson Winter & Slattery,3 ліп 2020 г. — AUSTRALIA'S FOREIGN BRIBERY LAWS. On 2 December 2019  the Crimes Legislation Amendment. (Combatting Corporate Crime) Bill 2019 (Corporate ...
342,Airbus australia Anti-money laundering,https://mlexmarketinsight.com/news-hub/editors-picks/area-of-expertise/anti-bribery-and-corruption,Financial Crime | MLex Market Insight,Australia has failed to bring lawyers  accountants  real estate agents and trust and company service providers under the country's anti-money laundering law ...
343,Airbus australia Anti-money laundering,https://www.herbertsmithfreehills.com/file/51481/download?token=GYk-VC1q,Anti-Bribery and Anti-Corruption Review - Herbert Smith ...,21 ліс 2016 г. — the Anti-Money Laundering Law of 2001  as amended. The 2008 Anti-Corruption Law sets out the general principles for fighting corruption.
344,Airbus australia Anti-money laundering,http://classic.austlii.edu.au/au/journals/SydLawRw/2021/8.html,"Campbell_ Liz --- ""Revisiting and Re-Situating Deferred Prosecution ...",On 2 December 2019  the Australian Government tabled the Crimes Legislation Amendment (Combatting Corporate Crime) Bill 2019 (Cth) ('CLACCC Bill 2019) in ...
345,Airbus australia Anti-money laundering,https://au.linkedin.com/in/paulhbyrne,Paul Byrne - International Defence Project Coordinator,Paul has 16 jobs listed on their profile. ... Airbus in Australia Pacific Graphic ... Back Office MI Systems  Anti Money Laundering processes  ...
346,Airbus australia Anti-money laundering,https://www.abc.net.au/news/2021-07-12/lex-greensill-capital-investigation-four-corners/100279294,Australian billionaire Lex Greensill beguiled the world's rich ...,11 ліп 2021 г. — Now 44  Lex Greensill grew up on a modest family farm in the central ... Group Alliance for fraud  fraudulent trading  and money laundering.
347,Airbus australia Anti-money laundering,https://www.seek.com.au/cams-jobs/in-South-West-&-M5-Corridor-Sydney-NSW,Cams Jobs in South West & M5 Corridor Sydney NSW - SEEK,8 jobs — anti money laundering jobs ... and treat emerging support issues experienced by Civil Helicopter customers in the Airbus Australia Pacific region.
348,Airbus australia Anti-money laundering,https://internationalsales.lexisnexis.com/en-au/news-and-events/3-reasons-working-with-state-owned-enterprises-demands-comprehensive-third-party-due-diligence,State Owned Enterprises Risks | LexisNexis Australia,18 лют 2021 г. — Risk Management · Media Analysis · Governance · Anti-Bribery · Risk & Compliance · Supply Chain · Corruption · Anti Money Laundering ...
349,Airbus australia Anti-money laundering,https://afia.asn.au/AFIA-Associate-Member-Directory,AFIA Associate Member Directory,Allens has built a reputation on the quality of its people  the strength of ... Know Your Customer and Anti-money Laundering  Credit Risk and Origination  ...
350,Airbus australia Increasing positive impacts to people,https://www.rdagw.org.au/s/KPMG-Australias-Aerospace-Industry-Capability-June-2019.pdf,Australia's Aerospace Industry Capability - RDA Greater ...,12 июн. 2019 г. — and alleviate the negative impact of some ... While Boeing Australia Holdings Pty Ltd  Airbus Group Australia Pacific.
351,Airbus australia Increasing positive impacts to people,https://reporting.airservicesaustralia.com/corporate-plan-2021-2022/outlook,Outlook - Airservices Australia Corporate Plan 2021 - 2022,As a result  there is ongoing and significant impact to our own financial ... While the last quarter of FY2021 saw a scalable increase in domestic flights ...
352,Airbus australia Increasing positive impacts to people,https://www.theaustralian.com.au/business/aviation/qantas-orders-134-airbus-craft-for-domestic-fleet-amid-expected-11bn-half-year-loss-in-2022/news-story/f1cceb3664e21dfe5a82780f43927c9d,Qantas orders 134 Airbus craft for domestic fleet amid ...,16 дек. 2021 г. — Qantas has lodged the biggest aircraft order in Australia's aviation history with European manufacturer Airbus in a major blow to Boeing and ...
353,Airbus australia Increasing positive impacts to people,https://www.qantasnewsroom.com.au/media-releases/qantas-group-recovery-gathers-speed/?print=1,QANTAS GROUP RECOVERY GATHERS SPEED,15 апр. 2021 г. — To help meet increased demand for low fares leisure travel and fill structural gaps in the Australian market  Jetstar will deploy six Airbus ...
354,Airbus australia Increasing positive impacts to people,https://www.virginaustralia.com/content/dam/vaa/docs/vah-sustainability-report-2019.pdf,FY19 Sustainable Development Report - Virgin Australia,to make a positive difference for the people ... finding ways to minimise the impact of our ... aircraft  Airbus A320 and A330 aircraft  ATR.
355,Airbus australia Increasing positive impacts to people,https://www.aph.gov.au/About_Parliament/Parliamentary_Departments/Parliamentary_Library/pubs/rp/rp2021/SpecialPurposeAircraft,The evolution of the Royal Australian Air Force's 'VIP fleet',12 нояб. 2020 г. — The Royal Australian Air Force (RAAF) fleet of special purpose aircraft ... [15] The increased use of air travel also led to discussion in ...
356,Airbus australia Increasing positive impacts to people,https://www.accc.gov.au/system/files/Airline%20competition%20in%20Australia%20-%20March%202021%20report_0.pdf,Airline competition in Australia Report 3: March 2021,11 мар. 2021 г. — An airline that typically offers passengers in-flight ... with the airline increasing its share of total passenger numbers from 20% to 24% ...
357,Airbus australia Increasing positive impacts to people,https://www.climatecouncil.org.au/uploads/964cb874391d33dfd85ec959aa4141ff.pdf,Climate Change Threatening Australian Tourism,автор: CORG AU · 2018 — But current and future climate change impacts pose great risks ... years  increasing the need for ... people in Australia  accounting for 4.9% of.
358,Airbus australia Increasing positive impacts to people,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2213794/Deakin-University-Mobility-Whitepaper-Advanced-Aerial-Mobility-and-eVTOL-aircraft-in-Australia.pdf,Advanced Aerial Mobility and eVTOL aircraft in Australia:,Growing aviation sector demand  both through population increase and an increase in tourist numbers  but currently paused due to Covid19.
359,Airbus australia Increasing positive impacts to people,https://apo.org.au/sites/default/files/resource-files/2021-12/apo-nid315409.pdf,The Now Frontier: Developing Australia's Space Industry,24 нояб. 2021 г. — Space is an industry that inspires  fascinates and excites people. ... The Space Agency has had a positive impact on growing Australia's ...
360,"Airbus australia ,Operational eco-efficiency",http://www.airbusgroupap.com.au/website/docs_wsw/RUB_176/tile_472/E.9.PY.04_Environmental_Policy.pdf,Environmental Policy - Airbus Australia Pacific,Manage the environmental impact of our organisation through sustainable operations  sustainable development and preventing pollution.
361,"Airbus australia ,Operational eco-efficiency",https://www.qantas.com/infodetail/about/environment/our-commitment-to-environmental-sustainability.pdf,Our commitment to environmental sustainability | Qantas,improve operational efficiency. —Investing in a fuel efficient fleet such as the Airbus A380 and Boeing. 787. —Facilitating a Sustainable Aviation.
362,"Airbus australia ,Operational eco-efficiency",https://cdn.revolutionise.com.au/cups/bioenergy/files/i0qoakrhzqa7lrfg.pdf,Towards a Sustainable Aviation The Airbus Approach,Jun 12  2014 — AIRBUS – Environmental Affairs ... Fuel consumption & CO2 emissions will more than double within the ... of operating costs for Airlines ...
363,"Airbus australia ,Operational eco-efficiency",https://www.antarctica.gov.au/site/assets/files/54769/draft_aviation_iee_-_2020-25.pdf,ENVIRONMENTAL IMPACT ASSESSMENT - Australian ...,Airbus landing at Wilkins Aerodrome. Prepared by: Dr Sandra Potter on behalf of: Mr Robb Clifton. Operations Manager. Australian Antarctic Division.
364,"Airbus australia ,Operational eco-efficiency",https://www.australasiantransportresearchforum.org.au/sites/default/files/papers/ATRF2019_resubmission_02.pdf,Recent trends in payload fuel energy efficiency - Australasian ...,by G Li — series from Boeing and the A320 NEO and A350 series from Airbus. A simple payload fuel energy efficiency (PFEE) metric  as described by Nangia (2006).
365,"Airbus australia ,Operational eco-efficiency",https://img.virginaustralia.com/cs/groups/internetcontent/@wc/documents/webcontent/~edisp/sustainability-report.pdf,sustainability report - Virgin Australia,The Group has invested in a young  fuel efficient ... across the business to reduce our environmental ... Guest Services Manager and Ramp Operations.
366,"Airbus australia ,Operational eco-efficiency",https://img.virginaustralia.com/cs/groups/internetcontent/@wc/documents/webcontent/~edisp/sustainability-report.pdf,sustainability report - Virgin Australia,The Group has invested in a young  fuel efficient ... across the business to reduce our environmental ... Guest Services Manager and Ramp Operations.
367,"Airbus australia ,Operational eco-efficiency",https://www.emirates.com/au/english/about-us/our-planet/sustainability-in-operations/,Sustainability in operations | Our planet | About us - Emirates,Emirates' policy of investing in the most modern  eco‑efficient technology available ... Our Airbus A380s are among the quietest large aircraft available  ...
368,"Airbus australia ,Operational eco-efficiency",https://www.deakin.edu.au/__data/assets/pdf_file/0010/2213794/Deakin-University-Mobility-Whitepaper-Advanced-Aerial-Mobility-and-eVTOL-aircraft-in-Australia.pdf,Advanced Aerial Mobility and eVTOL aircraft in Australia:,5.5 Australian ecosystem to support AAM . ... effective operations in terms of capacity  reliability  efficiency and sustainability ... Boeing  Airbus.
369,"Airbus australia ,Operational eco-efficiency",https://asianaviation.com/peach-takes-first-a321lr-in-japan-french-bee-takes-a350-airbus-firms-up-freighter-order/,French bee takes A350; Airbus firms up freighter order - Asian ...,Dec 22  2021 — ... in the French bee fleet  providing the airline with unrivalled operational flexibility and eco-efficient solutions for its network.
370,Airbus australia Supply chain labour standards,https://www.rdagw.org.au/s/KPMG-Australias-Aerospace-Industry-Capability-June-2019.pdf,Australia's Aerospace Industry Capability - RDA Greater ...,12 juin 2019 — 2.3 International markets and supply chains . ... While Boeing Australia Holdings Pty Ltd  Airbus Group Australia Pacific.
371,Airbus australia Supply chain labour standards,http://www.airbusgroupap.com.au/website/docs_wsw/RUB_191/tile_512/Final_AIRBUS-SafeAir-Capabilities-FA-V1.pdf,Airbus Capabilities in the Pacific,standard results through: • Coordinated work-flow planning and supply chain management. • Design engineering expertise to innovate  develop and certify ...
372,Airbus australia Supply chain labour standards,http://www.airbusgroupap.com.au/website/docs_wsw/RUB_191/tile_512/Final_AIRBUS-SafeAir-Capabilities-FA-V1.pdf,Airbus Capabilities in the Pacific,standard results through: • Coordinated work-flow planning and supply chain management. • Design engineering expertise to innovate  develop and certify ...
373,Airbus australia Supply chain labour standards,https://saiassurance.com.au/airbus-australia-pacific-successfully-recertifies-their-hsems-through-remote-auditing,Airbus Australia Pacific Successfully Recertifies Their HSEMS ...,4 mai 2020 — Airbus Australia Pacific were due for their recertification audit to ISO 14001 and ISO 45001. They partnered with SAI Global to deliver ...
374,Airbus australia Supply chain labour standards,https://au.indeed.com/cmp/Airbus-Group-Australia-Pacific,Airbus Group Australia Pacific Careers and Employment,... work-life balance. Uncover why Airbus Group Australia Pacific is the best company for you. ... Team Lead P-3 Supply Chain. Edinburgh SA. 3 days ago.
375,Airbus australia Supply chain labour standards,https://www.defenceconnect.com.au/directory/login/company/300-airbus-australia-pacific,Airbus Australia Pacific | Directory - Defence Connect,Airbus in Australia Pacific delivers new Airbus Helicopters machines and supports more than 500 aircraft ... SME awarded global supply chain contract.
376,Airbus australia Supply chain labour standards,https://www.boeing.com.au/boeing-in-australia/subsidiaries/boeing-defence-australia.page,Boeing Defence Australia,The dedication  determination and performance of our people  in partnership with our extensive Australian industry supply chain  has firmly established BDA ...
377,Airbus australia Supply chain labour standards,https://au.linkedin.com/in/scott-wood-81424052,Scott Wood - Technical Officer at Airbus Group - LinkedIn,Airbus Group Inc. Sep 2018 - Present3 years 5 months. Adelaide  Australia. Provide technical and logistic support to the P8 Supply Chain for the provision ...
